x,y,dx,dy,
1.08609867e+01,-3.15052599e-01,0.00000000e+00,0.00000000e+00,
1.27835789e+01,-3.06188971e-01,1.81278563e+00,1.75269656e-02,
7.90000000e+01,1.90000000e+01,1.53631482e+09,0.00000000e+00,
1.14892759e+01,-4.75216866e-01,0.00000000e+00,0.00000000e+00,
1.13447332e+01,-2.54491866e-01,0.00000000e+00,0.00000000e+00,
1.12265368e+01,-2.71808922e-01,0.00000000e+00,0.00000000e+00,
1.14673405e+01,-4.53000784e-01,0.00000000e+00,0.00000000e+00,
1.15267220e+01,-2.77817965e-01,0.00000000e+00,0.00000000e+00,
1.14306135e+01,-4.80349630e-01,0.00000000e+00,0.00000000e+00,
1.12023001e+01,-3.54573905e-01,0.00000000e+00,0.00000000e+00,
1.35567627e+01,-3.04819077e-01,2.45864391e+00,-3.21056545e-02,
7.90000000e+01,1.90000000e+01,1.53631482e+09,0.00000000e+00,
1.19982004e+01,-4.65707541e-01,0.00000000e+00,0.00000000e+00,
1.18220997e+01,-2.73774177e-01,0.00000000e+00,0.00000000e+00,
1.16692924e+01,-3.05356741e-01,0.00000000e+00,0.00000000e+00,
1.19648151e+01,-4.61320341e-01,0.00000000e+00,0.00000000e+00,
1.20693645e+01,-3.17831516e-01,0.00000000e+00,0.00000000e+00,
1.19839544e+01,-5.07682443e-01,0.00000000e+00,0.00000000e+00,
1.16428947e+01,-3.83015841e-01,0.00000000e+00,0.00000000e+00,
