x,y,dx,dy,
1.12645578e+01,-4.45679665e-01,0.00000000e+00,0.00000000e+00,
1.12649183e+01,-3.62414032e-01,0.00000000e+00,0.00000000e+00,
1.11524839e+01,-1.75982356e-01,0.00000000e+00,0.00000000e+00,
1.29180794e+01,-2.76860654e-01,1.76349592e+00,3.11097093e-02,
7.90000000e+01,1.90000000e+01,1.53630802e+09,0.00000000e+00,
1.17784081e+01,-3.54995698e-01,0.00000000e+00,0.00000000e+00,
1.18783751e+01,-3.36290121e-01,0.00000000e+00,0.00000000e+00,
1.15704908e+01,-2.89918721e-01,0.00000000e+00,0.00000000e+00,
1.17415829e+01,-3.08445722e-01,0.00000000e+00,0.00000000e+00,
1.16642847e+01,-4.44327563e-01,0.00000000e+00,0.00000000e+00,
1.16574383e+01,-3.78162861e-01,0.00000000e+00,0.00000000e+00,
1.15151310e+01,-2.07021847e-01,0.00000000e+00,0.00000000e+00,
1.36656475e+01,-2.73705572e-01,2.38747764e+00,-1.66374892e-02,
7.90000000e+01,1.90000000e+01,1.53630802e+09,0.00000000e+00,
1.23187246e+01,-3.48281264e-01,0.00000000e+00,0.00000000e+00,
1.24586763e+01,-3.35976332e-01,0.00000000e+00,0.00000000e+00,
1.20383539e+01,-3.04281980e-01,0.00000000e+00,0.00000000e+00,
1.22855806e+01,-3.36069971e-01,0.00000000e+00,0.00000000e+00,
1.21582279e+01,-4.37421739e-01,0.00000000e+00,0.00000000e+00,
1.21409283e+01,-3.87256294e-01,0.00000000e+00,0.00000000e+00,
1.19755344e+01,-2.29682878e-01,0.00000000e+00,0.00000000e+00,
