x,y,dx,dy,
1.26171503e+01,-1.16735153e-01,0.00000000e+00,0.00000000e+00,
1.30340662e+01,-2.75486529e-01,0.00000000e+00,0.00000000e+00,
1.30832748e+01,-2.59280115e-01,0.00000000e+00,0.00000000e+00,
1.28620520e+01,-3.73520046e-01,0.00000000e+00,0.00000000e+00,
1.29055862e+01,-4.08696026e-01,0.00000000e+00,0.00000000e+00,
1.26550255e+01,-4.48262900e-01,0.00000000e+00,0.00000000e+00,
1.26266928e+01,-4.50609684e-01,0.00000000e+00,0.00000000e+00,
1.45669584e+01,-9.37737152e-02,0.00000000e+00,0.00000000e+00,
7.90000000e+01,1.90000000e+01,1.53666668e+09,0.00000000e+00,
1.32681503e+01,-1.18811861e-01,0.00000000e+00,0.00000000e+00,
1.37887182e+01,-2.65659690e-01,0.00000000e+00,0.00000000e+00,
1.38136673e+01,-2.59096622e-01,0.00000000e+00,0.00000000e+00,
1.35761452e+01,-3.56952995e-01,0.00000000e+00,0.00000000e+00,
1.36614552e+01,-3.96262497e-01,0.00000000e+00,0.00000000e+00,
1.35465822e+01,-4.73097354e-01,0.00000000e+00,0.00000000e+00,
1.33946266e+01,-4.37826306e-01,0.00000000e+00,0.00000000e+00,
